N,seed,rho,f_elongated,f_binary,f_active,mean_aspect_ratio,s_max_norm,s_max_norm_2,n_clusters,state_label,state_name,state_id,nematic_elong,polar_elong,nematic_total,polar_total,s_max_elong,s_2max_elong,n_clusters_elong
1000,873456432950595.0,0.78,0.5078285714285714,0.1859571428571428,0.6937857142857142,2.0652857142857144,0.1571,0.1771714285714286,21.3,0,Unjammed,0,0.24224819967190342,0.4773745672222014,0.16589833724280317,0.3278804788502238,0.6457285714285714,0.0182,15.571428571428571
1000,422219896800918.0,0.78,0.3813142857142857,0.1799857142857142,0.5612999999999999,1.8243528571428569,0.2898714285714285,0.3171,20.685714285714287,0,Unjammed,0,0.12383260450881124,0.3952710300148438,0.06996493046818907,0.22201241894773002,0.4940857142857143,0.0282,20.785714285714285
1000,900740014674953.0,0.78,0.4403142857142856,0.2027714285714285,0.643085714285714,1.9606128571428567,0.2042285714285714,0.2374714285714285,21.957142857142856,0,Unjammed,0,0.2560925609488546,0.39164927614788864,0.16263736429231515,0.250815984867812,0.5731,0.03151428571428572,19.97142857142857
1000,1020578668480920.0,0.78,0.3729428571428572,0.1869857142857142,0.5599285714285713,1.818954285714285,0.2784857142857143,0.3100714285714285,21.257142857142856,0,Unjammed,0,0.14299128749527787,0.33589999068344417,0.08119738877038019,0.19113460638522062,0.4754,0.040042857142857144,20.271428571428572
1000,343569160877337.0,0.78,0.3796714285714285,0.1857714285714286,0.5654428571428571,1.8320628571428568,0.283,0.3087285714285714,19.15714285714286,0,Unjammed,0,0.15211129527090628,0.3747231501226899,0.08708485717573723,0.21467373609826618,0.4851714285714286,0.035114285714285716,19.814285714285713
1000,78804909138230.0,0.78,0.5375000000000001,0.1903285714285714,0.7278285714285715,2.13623,0.1461571428571428,0.1609714285714285,19.11428571428572,0,Unjammed,0,0.332197576453177,0.5441728782634344,0.24227421997277243,0.3956003746672855,0.6792571428571429,0.0182,17.357142857142858
1000,333614425743970.0,0.78,0.3902142857142857,0.1952714285714285,0.5854857142857142,1.858051428571429,0.2375714285714285,0.2775857142857142,21.142857142857142,0,Unjammed,0,0.24998130899519394,0.22656113415941798,0.14721507540208975,0.1406570990699017,0.5311,0.016614285714285713,21.17142857142857
1000,974443487743328.0,0.78,0.3361285714285714,0.1925142857142856,0.528642857142857,1.759135714285715,0.3192428571428571,0.3450285714285714,19.557142857142857,0,Unjammed,0,0.11797593464141908,0.21207883640690978,0.06173360634603032,0.1108730722829965,0.456,0.024542857142857144,21.2
1000,703985244396274.0,0.78,0.6242714285714287,0.1534714285714286,0.7777428571428573,2.2394400000000005,0.1010428571428571,0.1091571428571428,20.27142857142857,0,Unjammed,0,0.4657827600693159,0.7183101478669395,0.3633204305273302,0.562372371467793,0.7510714285714285,0.009242857142857141,13.071428571428571
1000,1122578106359740.0,0.78,0.2972142857142857,0.1928857142857144,0.4901000000000001,1.6786057142857145,0.3870285714285714,0.4308999999999999,20.142857142857142,0,Unjammed,0,0.15343007714416013,0.1943507239479316,0.07417296709932888,0.09475717936989662,0.382,0.042942857142857144,24.985714285714284
1000,492938554100859.0,0.78,0.3999142857142858,0.1909285714285714,0.5908428571428572,1.8792028571428565,0.2511428571428571,0.2791428571428572,21.785714285714285,0,Unjammed,0,0.21287964238550816,0.27365491355411276,0.12462313880491074,0.164128491336471,0.5313,0.02485714285714286,18.242857142857144
1000,170902461924754.0,0.78,0.3364714285714286,0.1934142857142857,0.5298857142857143,1.762344285714286,0.3150714285714285,0.3497714285714285,19.9,0,Unjammed,0,0.15372843280368012,0.33969974013834553,0.08151826985430491,0.18112775244451365,0.4557428571428571,0.029185714285714287,21.02857142857143
1000,260045648084392.0,0.78,0.3643714285714283,0.2117,0.5760714285714283,1.8317157142857148,0.2171285714285714,0.2625571428571429,23.8,0,Unjammed,0,0.10614127404942127,0.2833707344859115,0.061770730967694656,0.16370762889189938,0.5094,0.025214285714285717,20.1
1000,450419983107763.0,0.78,0.4052714285714285,0.1998571428571428,0.6051285714285712,1.892312857142857,0.1793714285714285,0.2095142857142857,21.27142857142857,0,Unjammed,0,0.14594985806327504,0.25982283153647345,0.08689131597557821,0.15661914378642622,0.5303142857142857,0.0347,20.15714285714286
1000,543308666121182.0,0.78,0.3629714285714286,0.2053857142857142,0.5683571428571428,1.815198571428572,0.2611428571428572,0.2977285714285714,24.32857142857143,0,Unjammed,0,0.15738395553803886,0.1841888042167373,0.08992816401006193,0.1059383222503502,0.5044571428571428,0.025514285714285715,20.5
1000,593849570694833.0,0.78,0.5288714285714287,0.1927571428571428,0.7216285714285715,2.1208842857142853,0.1439,0.1550428571428571,21.571428571428573,0,Unjammed,0,0.2226203691697431,0.4953047148131889,0.16452757129930765,0.3581498457082318,0.6766142857142857,0.017114285714285714,18.17142857142857
1000,582382717235568.0,0.78,0.352,0.2055714285714285,0.5575714285714285,1.7959514285714289,0.2570857142857143,0.3011571428571428,22.3,0,Unjammed,0,0.18681123344356387,0.22470502992245828,0.10538898522675381,0.12235383031279168,0.4789428571428571,0.03685714285714285,21.314285714285713
1000,1123570616129223.0,0.78,0.2967142857142857,0.2027142857142857,0.4994285714285714,1.681914285714286,0.3746571428571429,0.4222285714285714,21.88571428571429,0,Unjammed,0,0.11488286238294172,0.24637152397130516,0.058262768582253925,0.12358067995399338,0.4147142857142857,0.030128571428571428,24.414285714285715
1000,680622798933824.0,0.78,0.2946999999999999,0.2108857142857143,0.5055857142857142,1.6964757142857148,0.3048571428571428,0.3417571428571428,23.01428571428572,0,Unjammed,0,0.07671595715450312,0.19446395099550115,0.03798955576594508,0.09792015249376462,0.4182142857142857,0.036385714285714285,24.057142857142857
1000,201764007966294.0,0.78,0.2720857142857142,0.2032,0.4752857142857142,1.6451699999999998,0.3582428571428571,0.4222428571428571,21.17142857142857,0,Unjammed,0,0.08446087292741557,0.1786904579758557,0.040238263279755764,0.08464325721290701,0.3726714285714286,0.03904285714285714,26.485714285714284
1000,453356923466257.0,0.78,0.2748285714285714,0.1913,0.4661285714285714,1.6357971428571432,0.4005142857142856,0.4512428571428571,20.37142857142857,0,Unjammed,0,0.0916598974407042,0.14200230525784813,0.042392971987787985,0.06625858245084061,0.3674428571428571,0.03761428571428571,26.928571428571427
1000,346214149398000.0,0.78,0.3798,0.1893714285714286,0.5691714285714287,1.8339557142857144,0.2748285714285714,0.3108142857142857,19.47142857142857,0,Unjammed,0,0.17767144176319102,0.3347884507718472,0.09997459519574195,0.19145830736290156,0.5007,0.02722857142857143,20.914285714285715
